Product_Name,Product_ASIN,Brand,Price,MRP,Discount,Rating,Reviews,Product_Link,Scraped_At
"OnePlus 12 (Glacial White, 12GB RAM, 256GB Storage)",B0D2D54Q5M,OnePlus,"₹64,999",,,4.5 out of 5 stars,"4,685",https://www.amazon.in/OnePlus-Glacial-White-256GB-Storage/dp/B0D2D54Q5M/ref=sr_1_161?dib=eyJ2IjoiMSJ9.pvwH2rTPvH-FCFxCJqONe2NNRpNSz8Fd_FZOW0JVmEOQmT7XKAJA1nChOqBaPNfSakOU20zjkNe4Bzgtu2xHD8XWyhB0NQJVs2ehjNeZWg-9-ym-hp-HD0jJQ3WQHSxlGlsCRaYAiBrUPZJqwyUhFTulEY8K8vNKl0iQwg-byYwNxfmciDK14ZtThp4G77S5GwYy-MYD3bKCmue47pQAitEjE4pEfbDjsBVR1B4V2BM.uPEn7Y2VhjIj38dLupzmHYqgKDyX6oyzZA-eG7UGFa4&dib_tag=se&keywords=mobiles&qid=1757424364&sr=8-161&xpid=E4psOAFDN97GT,2025-09-09 18:56:02
"OnePlus 13 | Smarter with OnePlus AI | Lifetime Display Warranty (12GB RAM, 256GB Storage Midnight Ocean)",B0DPS7FB4J,OnePlus,"₹69,998","₹72,999",4% off,4.5 out of 5 stars,"1,915",https://www.amazon.in/OnePlus-13-256GB-Midnight-Ocean/dp/B0DPS7FB4J/ref=sr_1_162?dib=eyJ2IjoiMSJ9.pvwH2rTPvH-FCFxCJqONe2NNRpNSz8Fd_FZOW0JVmEOQmT7XKAJA1nChOqBaPNfSakOU20zjkNe4Bzgtu2xHD8XWyhB0NQJVs2ehjNeZWg-9-ym-hp-HD0jJQ3WQHSxlGlsCRaYAiBrUPZJqwyUhFTulEY8K8vNKl0iQwg-byYwNxfmciDK14ZtThp4G77S5GwYy-MYD3bKCmue47pQAitEjE4pEfbDjsBVR1B4V2BM.uPEn7Y2VhjIj38dLupzmHYqgKDyX6oyzZA-eG7UGFa4&dib_tag=se&keywords=mobiles&qid=1757424364&sr=8-162&xpid=E4psOAFDN97GT,2025-09-09 18:56:02
"Lava Blaze AMOLED 2 5G (Feather White, 6 GB RAM, 128 GB Storage) | 6.67"" FHD+ AMOLED Display | MTK D7060 Processor | 50 MP Front Camera | LPDDR5 UFS 3.1 ROM | 5000 mAh | 33W Fast Charging",B0FH5B7RVG,Lava,"₹13,499","₹15,999",16% off,4.5 out of 5 stars,19,https://www.amazon.in/Lava-Blaze-AMOLED-Feather-White/dp/B0FH5B7RVG/ref=sr_1_163?dib=eyJ2IjoiMSJ9.pvwH2rTPvH-FCFxCJqONe2NNRpNSz8Fd_FZOW0JVmEOQmT7XKAJA1nChOqBaPNfSakOU20zjkNe4Bzgtu2xHD8XWyhB0NQJVs2ehjNeZWg-9-ym-hp-HD0jJQ3WQHSxlGlsCRaYAiBrUPZJqwyUhFTulEY8K8vNKl0iQwg-byYwNxfmciDK14ZtThp4G77S5GwYy-MYD3bKCmue47pQAitEjE4pEfbDjsBVR1B4V2BM.uPEn7Y2VhjIj38dLupzmHYqgKDyX6oyzZA-eG7UGFa4&dib_tag=se&keywords=mobiles&qid=1757424364&sr=8-163&xpid=E4psOAFDN97GT,2025-09-09 18:56:02
"Tecno POP 9 (Startrail Black, 3GB+64GB) |India's 1st Mediatek G50 | IP54 Rated | IR Remote | Dual Speaker with DTS | 36 Month Lag Free Fluency | 15W Fast Charging Support | 5000 mAh Battery",B0DKP72YJ3,Tecno,"₹6,099","₹8,499",28% off,4.2 out of 5 stars,716,https://www.amazon.in/Tecno-Startrail-Mediatek-Speaker-Charging/dp/B0DKP72YJ3/ref=sr_1_164?dib=eyJ2IjoiMSJ9.pvwH2rTPvH-FCFxCJqONe2NNRpNSz8Fd_FZOW0JVmEOQmT7XKAJA1nChOqBaPNfSakOU20zjkNe4Bzgtu2xHD8XWyhB0NQJVs2ehjNeZWg-9-ym-hp-HD0jJQ3WQHSxlGlsCRaYAiBrUPZJqwyUhFTulEY8K8vNKl0iQwg-byYwNxfmciDK14ZtThp4G77S5GwYy-MYD3bKCmue47pQAitEjE4pEfbDjsBVR1B4V2BM.uPEn7Y2VhjIj38dLupzmHYqgKDyX6oyzZA-eG7UGFa4&dib_tag=se&keywords=mobiles&qid=1757424364&sr=8-164&xpid=E4psOAFDN97GT,2025-09-09 18:56:02
Redmi 15 5G Midnight Black 8GB + 256GB | Segment's Largest 7000mAhA Battery | Segment's Largest Display 17.53cm(6.9) Up to 144Hz | Snapdragon 6s Gen 3 | 18W Reverse Charging | 50MP AI Dual Camera,B0FJFSHJ6Z,Redmi,"₹16,999","₹19,999",15% off,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTYxODkwMjA3NDYwOTE5OjE3NTc0MjQzNjk6c3BfYXRmX25leHQ6MzAwNjgwMjg3MzAyMTMyOjowOjo&url=%2FRedmi-Midnight-Segments-7000mAhA-Snapdragon%2Fdp%2FB0FJFSHJ6Z%2Fref%3Dsr_1_161_sspa%3Fdib%3DeyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424368%26sr%3D8-161-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kvYbh4hTry&sp_cr=ZAZ,2025-09-09 18:56:06
Redmi Note 14 Pro+ 5G Titan Black 12GB RAM 512GB Storage| 50 MP Triple Camera with Telephoto | Corning Gorilla Glass Victus 2 | IP 68 | SD 7s Gen 3,B0DQR6DLCD,Redmi,"₹31,999","₹39,999",20% off,3.9 out of 5 stars,132,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTYxODkwMjA3NDYwOTE5OjE3NTc0MjQzNjk6c3BfYXRmX25leHQ6MzAwNjIyNTYwNjkwODMyOjowOjo&url=%2FRedmi-Storage-Telephoto-Corning-Gorilla%2Fdp%2FB0DQR6DLCD%2Fref%3Dsr_1_162_sspa%3Fdib%3DeyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424368%26sr%3D8-162-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=UdwgZN8oRj&sp_cr=ZAZ,2025-09-09 18:56:06
"Lava Agni 3 5G (Heather Glass, 8GB+256GB) | India's 1st Dual AMOLED | 1.5K Curved Display | Dimensity 7300X | 50MP Triple AI Telephoto Camera | 66W Fast Charge | with Charging Adapter",B0DGLJ1K6M,Lava,"₹20,999","₹27,999",25% off,4.2 out of 5 stars,"1,196",https://www.amazon.in/Lava-Agni-Glass-Dimensity-Telephoto/dp/B0DGLJ1K6M/ref=sr_1_163?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-163&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"Lava Shark 5G (Steller Gold, 4GB RAM, 64GB Storage) |Bigger 6.75"" HD+ Notch Display | Octacore 5G Processor | 13 MP AI Camera |5000 mAh Battery| IP54 Rated Dust & Water Splash Proof",B0F946MXB1,Lava,"₹7,999","₹9,499",16% off,4.4 out of 5 stars,29,https://www.amazon.in/Lava-Shark-5G-Octacore-Processor/dp/B0F946MXB1/ref=sr_1_164?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-164&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"itel Super Guru 4G Max | Dual 4G | Max 3"" Display | Smart AI Voice Assistant | 2000 mAh Battery | Type-C Charger | Cloud App Support | Bluetooth | Black",B0FGJ142F1,itel,"₹2,399","₹2,999",20% off,3.7 out of 5 stars,35,https://www.amazon.in/Display-Assistant-Battery-Charger-Bluetooth/dp/B0FGJ142F1/ref=sr_1_165?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-165&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"Nokia 105 Classic | Single SIM Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio | Without Charger | Blue",B0CJMJQ1QD,Nokia,₹999,"₹1,249",20% off,3.8 out of 5 stars,"19,344",https://www.amazon.in/Nokia-Classic-Payments-Long-Lasting-Wireless/dp/B0CJMJQ1QD/ref=sr_1_166?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-166&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"Acer Super ZX 5G (Carbon Black, 6GB RAM, 128GB Storage) | 120 Hz FHD+ Display | 5000 mAh Ultra-Thin Battery | Dimensity 6300 5G Processor | Sony 64MP AI Camera",B0F4DG9ZH5,Acer,"₹12,999","₹19,999",35% off,3.5 out of 5 stars,648,https://www.amazon.in/Storage-Display-Ultra-Thin-Dimensity-Processor/dp/B0F4DG9ZH5/ref=sr_1_167?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-167&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"Samsung Galaxy Z Flip7 FE 5G Smartphone with Galaxy AI (Black, 8GB RAM, 256GB Storage), Ultra Sleek Compact Design, 50MP High-Resolution FlexCam, Long-Lasting 4000 mAh Battery, All-New One UI 8",B0FDL2QW3X,Samsung,"₹95,999",,,4.7 out of 5 stars,8,https://www.amazon.in/Samsung-Smartphone-Storage-High-Resolution-Long-Lasting/dp/B0FDL2QW3X/ref=sr_1_168?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-168&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"Samsung Galaxy Z Fold7 5G Smartphone with Galaxy AI (JetBlack, 12GB RAM, 256GB Storage), Ultra Sleek Design with 200MP Camera, Powerful Snapdragon 8 Elite, Google Gemini",B0FDL5K6SV,Samsung,"₹1,74,999",,,4.1 out of 5 stars,25,https://www.amazon.in/Samsung-Smartphone-JetBlack-Powerful-Snapdragon/dp/B0FDL5K6SV/ref=sr_1_169?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-169&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"Lava A3 King Dual Sim Keypad Mobile Phone | 1750mAh Big Battery | 1.8"" Large Display | 7 Languages Read & Write Support | Vibration Alert (Charcol Grey)",B0FH9MBR98,Lava,"₹1,099","₹1,549",29% off,3.9 out of 5 stars,"1,426",https://www.amazon.in/Lava-A3-King-Languages-Vibration/dp/B0FH9MBR98/ref=sr_1_170?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-170&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"Redmi 14C 5G (Stargaze Black, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",B0DQV6PQ8M,Redmi,"₹10,999","₹14,999",27% off,4.0 out of 5 stars,"1,620",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTYxODkwMjA3NDYwOTE5OjE3NTc0MjQzNjk6c3BfbXRmOjMwMDUyNDQyMzc2MjUzMjo6MDo6&url=%2FRedmi-Stargaze-Superfast-Snapdragon-Starlight%2Fdp%2FB0DQV6PQ8M%2Fref%3Dsr_1_171_sspa%3Fdib%3DeyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424368%26sr%3D8-171-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=CNjWFOMgZ1&sp_cr=ZAZ,2025-09-09 18:56:06
"Lava Bold N1 (Radiant Black, 4 GB RAM, 64 GB Storage) | 6.75"" (90 Hz) HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Case in Box",B0F83HMDDR,Lava,"₹5,999","₹7,499",20% off,3.8 out of 5 stars,190,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTYxODkwMjA3NDYwOTE5OjE3NTc0MjQzNjk6c3BfbXRmOjMwMDU4MDUxODU4MjczMjo6MDo6&url=%2FLava-Bold-N1-Fingerprint-Phone-Case%2Fdp%2FB0F83HMDDR%2Fref%3Dsr_1_172_sspa%3Fdib%3DeyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424368%26sr%3D8-172-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=ekkhB0ntHj&sp_cr=ZAZ,2025-09-09 18:56:06
"iQOO Neo 10 (Titanium Chrome, 8GB RAM, 128GB Storage) | Snapdragon 8s Gen 4 Processor & SuperComputing Chip Q1 | 7000 mAh Battery | Segment’s Highest 144 FPS Gaming Smartphone",B0F83KJGVT,iQOO,"₹31,999","₹36,999",14% off,4.3 out of 5 stars,"1,951",https://www.amazon.in/iQOO-Snapdragon-Processor-SuperComputing-Smartphone/dp/B0F83KJGVT/ref=sr_1_173?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-173&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"POCO X7 5G (Yellow, 256 GB) (8 GB RAM)",B0DVZTM6SC,POCO,"₹17,999","₹27,999",36% off,3.9 out of 5 stars,16,https://www.amazon.in/POCO-X7-Yellow-256-RAM/dp/B0DVZTM6SC/ref=sr_1_174?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-174&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"Samsung Galaxy S25 5G Smartphone with Galaxy AI (Mint, 12GB RAM, 256GB Storage), Snapdragon 8 Elite, 50 MP Camera with ProVisual Engine and 4000mAh Battery",B0DSKKGS1Y,Samsung,"₹74,999","₹80,999",7% off,4.5 out of 5 stars,483,https://www.amazon.in/Samsung-Smartphone-Storage-Snapdragon-ProVisual/dp/B0DSKKGS1Y/ref=sr_1_175?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-175&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"Samsung Galaxy Z Fold6 5G Smartphone with Galaxy AI (Navy, 12GB RAM, 256GB Storage), 50MP High-Resolution Camera, Snapdragon 8 Gen 3, Google Gemini",B0D841Z76B,Samsung,"₹1,29,999","₹1,64,999",21% off,4.0 out of 5 stars,139,https://www.amazon.in/Samsung-Galaxy-Fold6-Smartphone-Storage/dp/B0D841Z76B/ref=sr_1_176?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-176&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"iPhone 16e 128 GB: Built for Apple Intelligence, A18 Chip, Supersized Battery Life, 48MP Fusion. Camera, 15.40 cm (6.1″) Super Retina XDR Display; Black",B0DXQH1DBS,iPhone,"₹51,499","₹59,900",14% off,4.5 out of 5 stars,701,https://www.amazon.in/iPhone-16e-128-Intelligence-Supersized/dp/B0DXQH1DBS/ref=sr_1_177?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-177&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"OnePlus 13 | Smarter with OnePlus AI | Lifetime Display Warranty (16GB RAM, 512GB Storage Arctic Dawn)",B0DQ8S77V6,OnePlus,"₹76,999","₹79,999",4% off,4.5 out of 5 stars,"1,915",https://www.amazon.in/OnePlus-13-Smarter-Lifetime-Warranty/dp/B0DQ8S77V6/ref=sr_1_178?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-178&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"realme GT 7 Pro (Mars Orange,16GB+512GB) |India's First Snapdragon 8 Elite Processor | 3X Periscope Flagship Camera| RealWorld Eco² OLED Plus Display",B0DMFJCCRP,realme,"₹55,999","₹74,999",25% off,4.2 out of 5 stars,208,https://www.amazon.in/realme-Snapdragon-Processor-Periscope-RealWorld/dp/B0DMFJCCRP/ref=sr_1_179?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-179&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
"iQOO 13 5G (Legend, 16GB RAM, 512GB Storage)",B07WDKLXFR,iQOO,"₹59,999","₹66,999",10% off,4.5 out of 5 stars,"2,107",https://www.amazon.in/iQOO-Legend-16GB-512GB-Storage/dp/B07WDKLXFR/ref=sr_1_180?dib=eyJ2IjoiMSJ9.Em-GQ8JWPPKiPBj-_QZ46qDkRmNLwpoZ93DQQHKyUy4ykltRAu7oc7p0qPQwi68rYiKsZJGokzULuo4bC6yGAErjdP5yyCeq7UDmqeKqGtB7eowGpNWQe_M_uDBN2UGwCtJg68HYhjAhplOmaljwMiv0HZX1s7iYoOC5Na5fOrz_0AT0U0Z0ITS_d6E-HO43O92obSKIFm88t2edWi83l_TxjCMEv_yA4sQsGITcuVY.Z3YqxawWxtaOWb6gyxEOev2rZeqLIQTnfIk0WTii-6M&dib_tag=se&keywords=mobiles&qid=1757424368&sr=8-180&xpid=E4psOAFDN97GT,2025-09-09 18:56:06
